Category,Sub-Category,Product Name,Sales,Profit,Quantity,Discount,Profit Margin,Sales Share,Sales Rank,Profit Rank,Product Type
Technology,Phones,Cisco SPA 501G IP Phone,213.48,16.01,3,0.2,0.074995316,9.30E-05,1065,1285,Problem Product
Technology,Phones,Cisco SPA 502G IP Phone,2063.14,299.89,21,0.16,0.145356108,0.00089831,295,279,Problem Product
Technology,Phones,Cisco SPA112 2 Port Phone Adapter,516.53,87.38,11,0.133333333,0.169167328,0.000224902,733,646,Problem Product
Technology,Phones,Cisco SPA301,4180.52,904.74,30,0.155555556,0.216418053,0.001820237,144,78,Problem Product
Technology,Phones,Cisco SPA508G,910.66,207.87,15,0.12,0.228263018,0.00039651,545,362,Problem Product
Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,426.93,43.08,26,0.2,0.100906472,0.000185889,823,948,Problem Product
Technology,Phones,Cisco Small Business SPA 502G VoIP phone,882.1,58.47,11,0.25,0.066285002,0.000384074,555,796,Problem Product
Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,6751.61,102.31,26,0.233333333,0.015153423,0.002939713,66,583,Problem Product
Technology,Phones,Clarity 53712,752.28,68.64,14,0.15,0.091242622,0.00032755,604,726,Problem Product
Technology,Phones,Classic Ivory AntiqueËÅΩTelephoneËÅΩZL1810,341.67,40.19,4,0.1,0.117628121,0.000148766,899,979,Problem Product
Technology,Phones,ClearOne CHATAttach 160 -ËÅΩspeaker phone,6695.9,1053.99,13,0.2,0.157408265,0.002915456,68,66,Problem Product
Technology,Phones,ClearOne Communications CHAT 70 OCËÅΩSpeaker Phone,1685.3,273.47,12,0.1,0.162267845,0.000733795,356,304,Problem Product
Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,1119.83,162.38,19,0.133333333,0.145004152,0.000487584,478,428,Problem Product
Technology,Phones,Clearsounds A400,488.33,-48.83,11,0.333333333,-0.099993857,0.000212623,760,1698,Problem Product
Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,65.34,3.91,17,0.2,0.059840833,2.84E-05,1562,1491,Problem Product
Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,119.51,-20.52,11,0.16,-0.171701113,5.20E-05,1312,1661,Problem Product
Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,467.92,-14.62,11,0.2,-0.031244657,0.000203737,780,1644,Problem Product
Technology,Phones,Digium D40 VoIP phone,3044.16,571.4,27,0.111111111,0.187703669,0.001325455,201,138,Problem Product
Technology,Phones,GE 2-Jack Phone Line Splitter,1771.52,94.76,11,0.2,0.053490788,0.000771336,336,605,Problem Product
Technology,Phones,GE 30522EE2,1159.9,336.37,10,0,0.289999138,0.000505031,471,255,Problem Product
Technology,Phones,GE 30524EE4,5291.74,838.84,32,0.155555556,0.158518748,0.002304072,101,89,Problem Product
Technology,Phones,GE DSL Phone Line Filter,495.88,69.99,15,0.1,0.141143018,0.000215911,753,721,Problem Product
Technology,Phones,Gear Head AU3700S Headset,189.65,-11.95,16,0.066666667,-0.063010809,8.26E-05,1115,1629,Problem Product
Technology,Phones,Geemarc AmpliPOWER60,3415.04,384.18,46,0.181818182,0.112496486,0.00148694,181,226,Problem Product
Technology,Phones,Google Nexus 5,3815.79,710.95,23,0.12,0.186317905,0.00166143,161,112,Problem Product
Technology,Phones,Grandstream GXP1160 VoIP phone,803.69,157.7,24,0.1,0.196219936,0.000349934,582,434,Problem Product
Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,596.62,45.9,10,0.25,0.076933391,0.000259774,676,917,Problem Product
Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,395.78,46.06,27,0.166666667,0.116377786,0.000172326,846,915.5,Problem Product
Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,175.41,17.99,10,0.266666667,0.102559717,7.64E-05,1149,1253.5,Problem Product
Technology,Phones,HTC One,1119.9,126,14,0.2,0.112510046,0.000487615,477,503,Problem Product
Technology,Phones,HTC One Mini,2041.03,317.5,19,0.15,0.155558713,0.000888683,297,265,Problem Product
Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,542.99,95.2,52,0.12,0.175325512,0.000236423,712,601.5,Problem Product
Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,746.83,302.33,19,0.1,0.404817696,0.000325177,607,277,Problem Product
Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,779.87,14.99,17,0.233333333,0.019221152,0.000339563,589,1310,Problem Product
Technology,Phones,Jabra BIZ 2300 Duo QD Duo CordedËÅΩHeadset,1727.07,129.54,17,0.2,0.075005645,0.000751982,344,492,Problem Product
Technology,Phones,Jabra SPEAK 410,3158.07,654.17,37,0.088888889,0.207142337,0.001375052,194,121,Problem Product
Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,2018.7,10.3,13,0.266666667,0.005102294,0.00087896,303,1381,Problem Product
Technology,Phones,Jabra Supreme Plus Driver EditionËÅΩHeadset,2159.82,259.18,22,0.16,0.120000741,0.000940405,285,314,Problem Product
Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,467.22,192.27,18,0.15,0.411519199,0.000203432,782,384,Problem Product
Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,2022.27,872.1,14,0.066666667,0.431248053,0.000880515,302,84,Problem Product
Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,2027.31,-339.71,18,0.16,-0.167566874,0.000882709,301,1804,Problem Product
Technology,Phones,Jensen SMPS-640 -ËÅΩspeaker phone,496.58,88.28,12,0.1,0.177775988,0.000216215,750,640,Problem Product
Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,126.36,36.65,13,0,0.290044318,5.50E-05,1285,1019,Problem Product
Technology,Phones,Konftel 250 ConferenceËÅΩphoneËÅ? Charcoal black,2221.59,324.7,9,0.1,0.146156582,0.000967301,278,260,Problem Product
Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",261.6,41.85,28,0.1,0.159977064,0.000113903,995,963,Problem Product
Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,904.55,133.31,18,0.15,0.147377149,0.000393849,548,480,Problem Product
Technology,Phones,LG Exalt,1154.32,-212.15,12,0.333333333,-0.183787858,0.000502601,473,1779,Problem Product
Technology,Phones,LG G2,1499.97,-374.99,5,0.4,-0.249998333,0.000653101,384,1807,Problem Product
Technology,Phones,LG G3,1803.11,411.58,10,0.1,0.228261171,0.000785091,330,214,Problem Product
Technology,Phones,"Logitech B530 USBËÅΩHeadsetËÅ?ËÅΩheadsetËÅ? Full size, Binaural",739.81,64.74,25,0.16,0.087508955,0.00032212,610,751,Problem Product
Technology,Phones,Logitech Mobile Speakerphone P710e -ËÅΩspeaker phone,1916.71,241.61,17,0.16,0.126054541,0.000834553,316,331,Problem Product
Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,281.66,6.12,6,0.266666667,0.021728325,0.000122637,957,1456,Problem Product
Technology,Phones,Macally Suction Cup Mount,279.63,-31.07,26,0.15,-0.111111111,0.000121753,961,1675,Problem Product
Technology,Phones,Mediabridge Sport Armband iPhone 5s,257.75,-38.95,30,0.142857143,-0.151115422,0.000112227,1003,1684,Problem Product
Technology,Phones,Mitel 5320 IP Phone VoIP phone,2116.68,211.68,14,0.2,0.100005669,0.000921622,291,359,Problem Product
Technology,Phones,Mitel MiVoice 5330e IP Phone,7699.73,780.96,34,0.177777778,0.101426933,0.003352533,51,95,Problem Product
Technology,Phones,Mophie Juice Pack Helium for iPhone,1583.81,201.57,24,0.166666667,0.127269054,0.000689605,373,371,Problem Product
Technology,Phones,Motorla HX550 Universal Bluetooth Headset,419.23,122.61,15,0.25,0.292464757,0.000182537,830,515,Problem Product
Technology,Phones,Motorola Droid Maxx,2609.82,341.98,21,0.15,0.131035857,0.001136339,244,250,Problem Product
Technology,Phones,Motorola HK250 Universal Bluetooth Headset,832.24,-91.49,41,0.133333333,-0.109932231,0.000362365,573,1729,Problem Product
Technology,Phones,Motorola L703CM,4211.73,467.98,32,0.166666667,0.111113485,0.001833826,138,187,Problem Product
Technology,Phones,Motorola L804,607.06,-13.33,19,0.266666667,-0.021958291,0.000264319,667,1640.5,Problem Product
Technology,Phones,Motorola Moto X,1631.95,142.8,6,0.2,0.087502681,0.000710566,364,465,Problem Product
Technology,Phones,Nokia Lumia 1020,1439.97,144,4,0.2,0.100002083,0.000626976,395,462,Problem Product
Technology,Phones,Nokia Lumia 521 (T-Mobile),515.83,83.98,20,0.16,0.162805575,0.000224597,735,657,Problem Product
Technology,Phones,Nokia Lumia 925,1310.3,284.74,11,0.066666667,0.217309013,0.000570517,434,290,Problem Product
Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,1000.73,100.08,9,0.2,0.100006995,0.000435727,525,590,Problem Product
Technology,Phones,Nortel Meridian M3904 Professional Digital phone,4434.91,936.25,32,0.08,0.211109132,0.001931,128,76,Problem Product
Technology,Phones,Nortel Meridian M5316 Digital phone,2744.87,253.77,13,0.2,0.092452466,0.001195141,229,323,Problem Product
Technology,Phones,Nortel Networks T7316 E Nt8 B27,1876.52,397.75,29,0.066666667,0.211961503,0.000817054,325,223,Problem Product
Technology,Phones,Ooma Telo VoIP Home Phone System,2015.83,314.98,18,0.12,0.156253255,0.000877711,304,266,Problem Product
Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,384.84,-55.98,18,0.15,-0.14546305,0.000167563,854,1702,Problem Product
Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,285.87,102.92,16,0.15,0.360023787,0.00012447,952,578,Problem Product
Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,689.78,122.97,27,0.15,0.178274232,0.000300337,630,513,Problem Product
Technology,Phones,OtterBox Defender Series Case - iPhone 5c,133.13,3.69,5,0.3,0.027717269,5.80E-05,1273,1495,Problem Product
Technology,Phones,PNY Rapid USB Car Charger - Black,9.59,-2.08,2,0.4,-0.216892596,4.18E-06,1835,1580,Problem Product
Technology,Phones,Panasonic BusinessËÅΩTelephonesËÅΩKX-T7736,546.06,163.82,3,0,0.300003663,0.00023776,708,423,Problem Product
Technology,Phones,Panasonic KX - TS880B Telephone,453.42,122.43,11,0,0.270014556,0.000197423,800,516,Problem Product
Technology,Phones,Panasonic KX T7731-B Digital phone,659.93,75.99,8,0.2,0.115148576,0.00028734,645,689,Problem Product
Technology,Phones,Panasonic KX T7736-B Digital phone,1259.58,134.96,10,0.16,0.107146827,0.000548433,447,478,Problem Product
Technology,Phones,Panasonic KX TS208W Corded phone,1283.54,154.81,32,0.166666667,0.120611746,0.000558865,440,440,Problem Product
Technology,Phones,Panasonic KX TS3282B Corded phone,590.34,44.28,9,0.2,0.075007623,0.000257039,679,929,Problem Product
Technology,Phones,Panasonic KX TS3282W Corded phone,1665.8,178.47,25,0.228571429,0.107137712,0.000725305,359,402,Problem Product
Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,1135.02,75.24,22,0.2,0.066289581,0.000494198,475,693,Problem Product
Technology,Phones,Panasonic KX-TG9471B,4978.15,1168.11,27,0.057142857,0.234647409,0.002167532,108,57,Problem Product
Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,3059.8,1147.43,25,0.2,0.375001634,0.001332265,199,59,Problem Product
Technology,Phones,Panasonic Kx-TS550,846.22,95.2,23,0.2,0.112500295,0.000368452,569,601.5,Problem Product
Technology,Phones,PayAnywhere Card Reader,199.8,17.48,25,0.2,0.087487487,8.70E-05,1089,1265,Problem Product
Technology,Phones,Plantronics 81402,844.67,112.18,15,0.15,0.132809263,0.000367777,570,550,Problem Product
Technology,Phones,"Plantronics CS 50-USB -ËÅΩheadsetËÅ? Convertible, Monaural",1468.68,178.16,13,0.12,0.121306207,0.000639477,391,403,Problem Product
Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.67,505.66,14,0.1,0.201564973,0.001092298,251,169,Problem Product
Technology,Phones,Plantronics CordlessËÅΩPhone HeadsetËÅΩwith In-line Volume - M214C,908.7,219.83,27,0.033333333,0.241917024,0.000395656,547,352,Problem Product
Technology,Phones,Plantronics Encore H101 Dual EarpiecesËÅΩHeadset,746.17,163.63,18,0.085714286,0.219293191,0.000324889,608,424,Problem Product
Technology,Phones,Plantronics HL10 Handset Lifter,2227.01,250.54,24,0.2,0.112500617,0.00096966,277,324,Problem Product
Technology,Phones,Plantronics MX500i Earset,618.48,-6.42,15,0.057142857,-0.010380287,0.000269292,660,1608,Problem Product
Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,1221.82,376.94,25,0.12,0.308506981,0.000531992,459,232,Problem Product
Technology,Phones,Plantronics Voyager Pro Legend,1359.54,173.03,8,0.2,0.127270989,0.000591956,421,407,Problem Product
Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,1679.88,60,15,0.2,0.035716837,0.000731435,357,779,Problem Product
Technology,Phones,Polycom CX600 IP Phone VoIP phone,4619.23,896.85,17,0.15,0.194155736,0.002011255,119,80,Problem Product
Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,3839.63,162.61,22,0.233333333,0.042350435,0.00167181,160,426,Problem Product
Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,1903.84,276.05,19,0.15,0.144996428,0.000828949,320,301,Problem Product
Technology,Phones,Polycom SoundStation2 EX ConferenceËÅΩphone,3968.51,518.34,12,0.2,0.130613253,0.001727925,153,159,Problem Product
Technology,Phones,Polycom VVX 310 VoIP phone,6227.66,899.96,40,0.15,0.144510137,0.00271158,76,79,Problem Product
Technology,Phones,Polycom VoiceStation 500 ConferenceËÅΩphone,3657.38,339.21,15,0.16,0.09274672,0.001592457,167,253,Problem Product
Technology,Phones,PowerGen Dual USB Car Charger,127.87,52.36,14,0.1,0.409478376,5.57E-05,1282,853,Problem Product
Technology,Phones,PureGear Roll-On Screen Protector,571.71,218.29,34,0.16,0.381819454,0.000248928,691,354,Problem Product
Technology,Phones,Pyle PMP37LED,3590.02,576.9,43,0.1,0.160695484,0.001563127,172,134,Problem Product
Technology,Phones,Pyle PRT45 Retro HomeËÅΩTelephone,201.57,22.68,4,0.2,0.112516744,8.78E-05,1085,1190,Problem Product
Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.23,29.55,13,0.16,0.372964786,3.45E-05,1493,1094,Problem Product
Technology,Phones,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.4,3,0,0.01000125,0.000104485,1026,1518,Problem Product
Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.98,14,2,0.2,0.087510939,6.97E-05,1186,1331,Problem Product
Technology,Phones,RCA ViSYS 25425RE1 Corded phone,323.98,36.45,3,0.2,0.112506945,0.000141064,917,1022,Problem Product
Technology,Phones,RCA ViSYS 25825 Wireless digital phone,727.95,91,7,0.2,0.125008586,0.000316956,613,623,Problem Product
Technology,Phones,RCA Visys Integrated PBX 8-Line Router,1085.24,130.64,19,0.12,0.120378902,0.000472523,496,487,Problem Product
Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.16,13,8,0.066666667,0.231481481,2.45E-05,1606,1351,Problem Product
Technology,Phones,Samsung Convoy 3,688.14,-31.08,9,0.2,-0.045165228,0.000299622,631,1676,Problem Product
Technology,Phones,Samsung Galaxy Mega 6.3,13943.67,1822.75,39,0.133333333,0.130722399,0.006071201,16,27,Problem Product
Technology,Phones,Samsung Galaxy Note 2,4507.9,-128.8,14,0.3,-0.028572062,0.001962781,124,1750,Problem Product
Technology,Phones,Samsung Galaxy Note 3,2155.9,154,13,0.2,0.071431885,0.000938699,288,442,Problem Product
Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.8,83.99,28,0.2,0.011763635,0.003108734,58,656,Problem Product
Technology,Phones,Samsung Galaxy S4,6134.7,438.2,13,0.2,0.071429736,0.002671104,77,198,Problem Product
Technology,Phones,Samsung Galaxy S4 Active,3999.92,1039.98,8,0,0.2600002,0.001741602,149,70,Problem Product
Technology,Phones,Samsung Galaxy S4 Mini,6109.87,1104.49,15,0.12,0.18077144,0.002660293,78,62,Problem Product
Technology,Phones,Samsung HM1900 Bluetooth Headset,491.68,195.38,27,0.171428571,0.397372275,0.000214082,756,382,Problem Product
Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,104.5,17.89,21,0.08,0.171196172,4.55E-05,1363,1255,Problem Product
Technology,Phones,Samsung Rugby III,1385.8,229.65,24,0.125,0.165716554,0.00060339,413,344,Problem Product
Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,2.29,8,0.1,0.165223665,6.03E-06,1814,1522.5,Problem Product
Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.9,27.29,11,0.2,0.1,0.000118823,973,1121,Problem Product
Technology,Phones,Shocksock Galaxy S4 Armband,63.51,-10.07,7,0.133333333,-0.158557707,2.77E-05,1572,1621,Problem Product
Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,2906.62,422.46,21,0.15,0.145344077,0.001265569,215,206,Problem Product
Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",75.5,10.06,13,0.133333333,0.133245033,3.29E-05,1511,1386,Problem Product
Technology,Phones,Speck Products Candyshell Flip Case,188.94,-18.2,8,0.3,-0.096326876,8.23E-05,1116,1652,Problem Product
Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,234.46,45.88,15,0.08,0.195683699,0.000102086,1040,918,Problem Product
Technology,Phones,Square Credit Card Reader,173.82,11.19,22,0.171428571,0.064376942,7.57E-05,1154,1373,Problem Product
Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.8,54.85,27,0.2,0.277300303,8.61E-05,1096,827,Problem Product
Technology,Phones,Toshiba IPT2010-SD IPËÅΩTelephone,3613.74,425.32,31,0.175,0.117695241,0.001573455,170,204,Problem Product
Technology,Phones,VTech DS6151,2746.57,478.78,25,0.125,0.174319242,0.001195882,228,183,Problem Product
Technology,Phones,Vtech CS6719,2630.12,418.52,32,0.171428571,0.159125819,0.001145178,240,209,Problem Product
Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.03,19,0.1,0.217653104,0.001080315,257,153,Problem Product
Technology,Phones,Wilson Electronics DB Pro Signal Booster,8878.4,515.52,32,0.22,0.058064516,0.003865736,38,161,Problem Product
Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,5327.26,1043.87,17,0.166666667,0.195948762,0.002319538,99,69,Problem Product
Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,4044.39,733.28,24,0.142857143,0.181307935,0.001760964,147,105,Problem Product
Technology,Phones,Xblue XB-1670-86 X16 SmallËÅΩOffice TelephoneËÅ? Titanium,604.75,132.29,5,0.1,0.21875155,0.000263314,668,484,Problem Product
Technology,Phones,Xiaomi Mi3,2279.96,592.79,4,0,0.260000175,0.000992715,271,131,Problem Product
